exchange,stock_symbol,date,stock_price_open,stock_price_high,stock_price_low,stock_price_close,stock_volume,stock_price_adj_close
NASDAQ,DGAS,2002-08-29,20.47,20.98,20.47,20.98,800,14.69
NASDAQ,DUSA,1999-06-07,9.75,10.50,9.62,10.25,124100,10.25
NASDAQ,DNBF,2003-07-23,23.65,23.65,23.65,23.65,000,15.62
NASDAQ,DDRX,2007-05-15,4.05,4.20,4.05,4.14,26000,4.14
NASDAQ,DXYN,1998-01-08,9.97,10.34,9.85,10.09,19600,9.94
NASDAQ,DIOD,2008-05-29,27.66,28.39,27.66,27.95,342200,27.95
NASDAQ,DAVE,1997-04-30,11.00,11.75,10.75,11.38,38000,11.38
NASDAQ,DIOD,2009-01-20,6.33,6.57,5.56,5.59,335800,5.59
NASDAQ,DSGX,2006-01-11,3.50,3.61,3.40,3.43,66500,3.43
NASDAQ,DWSN,2008-10-30,23.32,23.99,22.38,23.78,106100,23.78
NASDAQ,DCOM,2007-10-11,14.52,14.61,13.85,14.06,138800,12.60
NASDAQ,DNBF,2008-05-08,14.00,14.00,14.00,14.00,000,13.21
NASDAQ,DIET,2009-12-01,1.42,1.50,1.40,1.41,5900,1.41
NASDAQ,DISK,1992-10-15,5.00,5.25,5.00,5.25,6500,5.25
NASDAQ,DSWL,1999-07-14,10.53,10.59,10.41,10.41,20700,2.49
NASDAQ,DRIV,2005-02-04,39.32,40.48,39.10,39.97,1001600,39.97
NASDAQ,DRIV,2007-11-08,49.03,49.03,46.10,47.84,1074700,47.84
NASDAQ,DGII,1992-04-09,11.75,12.50,11.00,12.50,620300,12.50
NASDAQ,DNDN,2003-10-17,9.05,9.25,8.77,8.90,360100,8.90
NASDAQ,DGAS,2002-12-23,21.39,21.39,21.39,21.39,000,15.20
NASDAQ,DIET,2007-09-19,3.39,3.64,3.35,3.64,58400,3.64
NASDAQ,DPTR,2000-11-03,4.69,4.73,4.50,4.50,10400,4.50
NASDAQ,DOVR,2008-04-16,4.54,4.54,4.54,4.54,000,4.54
NASDAQ,DINE,2001-04-18,3.00,3.15,2.80,3.15,12600,8.02
NASDAQ,DJCO,2003-02-27,22.20,22.20,22.20,22.20,200,22.20
NASDAQ,DGIT,2009-10-19,22.08,22.20,21.66,21.93,156300,21.93
NASDAQ,DINE,1997-05-23,3.37,3.49,3.37,3.37,6800,8.55
NASDAQ,DENN,2001-04-26,0.95,0.99,0.95,0.99,7700,0.99
NASDAQ,DNDN,2002-10-16,3.25,3.45,3.25,3.41,25200,3.41
NASDAQ,DRCO,1991-06-05,4.95,4.95,4.83,4.83,10800,3.98
NASDAQ,DAKT,1999-04-28,9.50,10.00,9.50,10.00,18400,1.22
NASDAQ,DBLE,2000-02-07,3.88,3.88,3.50,3.50,11800,3.50
NASDAQ,DLPX,1991-11-14,2.75,2.75,2.38,2.50,6500,2.50
NASDAQ,DXPE,2004-05-03,4.10,4.28,4.06,4.06,5000,2.03
NASDAQ,DISK,2006-08-03,3.68,3.73,3.63,3.67,8000,3.67
NASDAQ,DAKT,1997-06-27,5.37,5.37,5.00,5.37,9600,0.65
NASDAQ,DGICA,2007-08-14,15.00,15.11,14.66,14.66,22700,13.71
NASDAQ,DUCK,1998-12-09,13.25,13.25,12.88,12.94,8800,12.94
NASDAQ,DAIO,1994-02-14,2.87,3.00,2.75,3.00,32000,3.00
NASDAQ,DCTH,2003-07-10,1.27,1.40,1.20,1.31,90300,1.31
NASDAQ,DGAS,2008-07-25,27.01,27.89,27.01,27.89,2700,25.77
NASDAQ,DANKY,1999-05-11,5.84,5.96,5.46,5.53,1144800,5.49
NASDAQ,DSPG,1994-07-19,17.75,18.50,17.00,18.00,103200,7.98
NASDAQ,DAKT,1994-05-25,7.62,7.75,7.50,7.62,30400,0.93
NASDAQ,DAIO,2009-08-10,3.38,3.56,3.31,3.56,9800,3.56
NASDAQ,DRCO,2003-08-29,16.02,16.11,15.99,16.11,5900,16.11
NASDAQ,DANKY,1993-09-23,27.70,27.94,27.58,27.94,127000,13.70
NASDAQ,DGICA,2004-09-22,19.10,19.40,18.92,19.40,7300,9.62
NASDAQ,DEPO,2001-06-25,5.20,5.20,5.15,5.15,1400,5.15
NASDAQ,DSWL,2006-05-05,9.67,9.90,9.45,9.81,7800,7.41
NASDAQ,DYAX,2002-04-02,3.65,3.71,3.50,3.50,52700,3.50
NASDAQ,DAVE,1998-07-14,5.00,5.00,4.88,4.88,6400,4.88
NASDAQ,DIOD,2005-06-09,30.29,30.65,29.90,30.45,434400,13.53
NASDAQ,DGII,2009-10-05,8.50,8.64,8.45,8.61,87300,8.61
NASDAQ,DNEX,1997-05-16,51.50,51.50,50.75,50.75,6400,25.37
NASDAQ,DTPI,2008-10-21,4.03,4.17,3.91,3.95,70800,3.49
NASDAQ,DAIO,1995-04-06,5.00,5.50,5.00,5.50,103200,5.50
NASDAQ,DTPI,2008-07-02,4.70,4.79,4.31,4.32,387700,3.81
NASDAQ,DAIO,2005-05-19,2.51,2.62,2.51,2.62,1200,2.62
NASDAQ,DWMT,2006-05-05,10.05,10.05,10.05,10.05,2000,10.05
NASDAQ,DEPO,2000-07-10,2.94,2.94,2.81,2.81,3500,2.81
NASDAQ,DBLE,2007-08-31,15.40,15.40,15.04,15.25,11300,15.25
NASDAQ,DISCA,2006-04-03,15.16,15.16,14.90,14.96,2803100,14.96
NASDAQ,DSWL,2007-08-13,10.05,10.26,10.05,10.25,6600,8.50
NASDAQ,DCGN,2003-06-17,3.46,3.46,3.25,3.42,96600,3.42
NASDAQ,DHFT,1995-01-18,15.19,15.19,14.90,15.19,6600,2.16
NASDAQ,DIVX,2008-07-17,7.80,8.00,7.71,7.97,157300,7.97
NASDAQ,DXPE,2006-03-02,22.03,22.96,21.26,22.93,1556400,11.47
NASDAQ,DLPX,2009-05-14,0.10,0.10,0.10,0.10,000,0.10
NASDAQ,DSWL,2003-03-26,16.17,16.99,16.17,16.98,7800,7.48
NASDAQ,DSCO,2006-10-03,2.05,2.10,2.01,2.04,452400,2.04
NASDAQ,DELL,2006-12-29,25.12,25.50,25.04,25.09,13936600,25.09
NASDAQ,DXYN,2003-01-28,4.22,4.25,4.00,4.18,11600,4.18
NASDAQ,DRCO,1990-10-19,4.58,4.70,4.58,4.70,2600,3.88
NASDAQ,DAIO,2004-11-02,3.05,3.12,3.04,3.10,20800,3.10
NASDAQ,DISH,1999-04-19,95.00,95.88,77.75,80.50,5717600,8.79
NASDAQ,DASTY,2010-01-07,59.27,59.45,59.18,59.45,7800,59.45
NASDAQ,DMAN,2009-10-09,8.30,8.32,7.87,8.29,222700,8.29
NASDAQ,DECK,1995-03-03,12.75,12.75,12.25,12.75,6100,12.75
NASDAQ,DGICB,1995-04-20,14.00,14.50,14.00,14.50,25600,3.11
NASDAQ,DANKY,1995-09-29,35.46,35.83,35.33,35.46,121700,34.92
NASDAQ,DWSN,1994-08-03,10.25,10.25,9.75,9.75,18400,9.75
NASDAQ,DBRN,2003-01-13,13.14,13.81,13.14,13.74,183800,6.87
NASDAQ,DHIL,1999-03-09,5.25,5.25,5.00,5.00,4700,21.54
NASDAQ,DYII,2001-07-30,16.91,17.58,16.70,17.54,27900,17.54
NASDAQ,DANKY,2002-03-25,3.24,3.75,3.20,3.69,984700,3.69
NASDAQ,DRAM,2003-10-16,4.31,4.36,4.23,4.35,19800,3.73
NASDAQ,DSGX,2001-12-12,8.38,8.75,7.95,8.03,138100,8.03
NASDAQ,DRAM,2005-03-29,4.74,4.77,4.56,4.57,34200,3.92
NASDAQ,DNEX,2005-03-22,56.00,57.46,56.00,56.72,75100,56.72
NASDAQ,DTPI,2000-12-19,23.88,26.62,23.50,24.94,1059500,20.38
NASDAQ,DSCO,1998-12-02,3.19,3.19,3.00,3.00,22300,3.00
NASDAQ,DIOD,2006-09-22,44.25,44.25,43.15,43.42,549000,28.95
NASDAQ,DYAX,2004-01-08,8.20,8.38,8.00,8.01,135400,8.01
NASDAQ,DGII,2010-01-12,9.40,9.49,9.40,9.47,56100,9.47
NASDAQ,DXYN,2009-02-11,1.55,1.55,1.34,1.36,5200,1.36
NASDAQ,DATA,2009-03-26,0.18,0.18,0.14,0.15,23700,0.15
NASDAQ,DENN,1999-04-12,4.94,4.94,4.84,4.94,74500,4.94
NASDAQ,DSTI,2006-04-03,13.35,13.35,12.97,13.09,160600,13.09
NASDAQ,DARA,2006-09-07,1.65,1.65,1.55,1.55,1500,62.00
NASDAQ,DJCO,2006-07-12,38.75,38.75,38.75,38.75,000,38.75
NASDAQ,DBRN,2002-12-26,13.38,13.89,13.30,13.49,103800,6.74
NASDAQ,DRAM,1993-01-07,10.50,11.75,10.50,11.00,255000,3.14
NASDAQ,DELL,2004-09-24,35.02,35.36,34.97,35.05,11599300,35.05
NASDAQ,DASTY,2005-10-06,50.65,51.14,50.62,50.93,10700,48.68
NASDAQ,DMND,2006-02-07,21.38,21.38,20.87,21.02,11000,20.42
NASDAQ,DRRX,2009-07-24,2.61,2.69,2.60,2.67,190300,2.67
NASDAQ,DISK,1996-10-04,5.00,5.12,4.88,5.12,17600,5.12
NASDAQ,DGIT,2007-08-03,17.83,17.83,17.10,17.32,125200,17.32
NASDAQ,DRAM,1999-07-26,10.12,10.12,9.94,10.00,13400,5.71
NASDAQ,DGII,1996-08-23,14.00,14.50,13.63,13.63,74700,13.63
NASDAQ,DGAS,2000-09-05,17.00,17.00,16.75,16.75,2200,10.44
NASDAQ,DLPX,2002-07-24,4.06,4.08,4.02,4.05,8400,4.05
NASDAQ,DELL,1993-08-23,19.50,19.50,18.50,18.75,49529600,0.29
NASDAQ,DBLE,2006-05-16,17.20,17.45,17.20,17.35,20500,17.35
NASDAQ,DATA,1996-08-12,11.00,11.00,10.37,10.63,54000,7.08
NASDAQ,DEPO,2007-06-07,4.05,4.14,3.99,4.00,197600,4.00
NASDAQ,DIET,2002-09-03,1.39,1.39,1.39,1.39,200,1.39
NASDAQ,DPTR,2004-01-16,8.35,8.49,7.95,8.14,440600,8.14
NASDAQ,DIOD,2002-10-24,8.75,8.75,8.45,8.74,99000,2.59
NASDAQ,DWSN,1992-04-24,4.50,4.50,4.50,4.50,900,4.50
NASDAQ,DLTR,2004-11-08,29.09,29.30,28.64,28.86,1109500,28.86
NASDAQ,DNDN,2003-11-17,7.80,7.83,7.33,7.62,398600,7.62
NASDAQ,DSWL,1997-05-30,22.43,22.43,21.49,22.19,198400,5.05
NASDAQ,DISCB,2008-02-14,26.50,26.50,26.50,26.50,200,26.50
NASDAQ,DGII,2004-10-01,11.69,12.00,11.60,11.93,273400,11.93
NASDAQ,DITC,2004-03-30,16.74,16.76,16.40,16.57,373400,16.57
NASDAQ,DRCO,2006-06-13,13.42,13.78,13.42,13.70,19000,13.70
NASDAQ,DGII,2007-10-29,15.55,16.02,15.40,15.75,288300,15.75
NASDAQ,DFZ,1998-04-07,13.75,13.75,13.50,13.50,15000,12.88
NASDAQ,DYNT,2009-08-04,0.86,0.86,0.78,0.80,5700,0.80
NASDAQ,DPTR,1997-09-02,2.87,3.13,2.87,3.00,3700,3.00
NASDAQ,DFZ,1994-04-08,17.75,17.87,17.00,17.00,61600,7.30
NASDAQ,DNEX,2006-11-06,54.45,55.56,53.95,55.41,101500,55.41
NASDAQ,DHIL,1998-02-27,16.88,16.88,16.25,16.88,6300,72.69
NASDAQ,DITC,2005-01-21,13.08,13.19,12.91,12.96,427600,12.96
NASDAQ,DYAX,2009-05-21,2.06,2.06,1.97,1.98,135500,1.98
NASDAQ,DSWL,2006-09-27,10.38,10.59,10.38,10.58,36700,8.25
NASDAQ,DSPG,2005-01-07,22.31,22.53,21.88,22.29,308800,22.29
NASDAQ,DRAM,1999-04-01,7.50,7.56,7.38,7.38,14100,4.21
NASDAQ,DBRN,1998-07-28,23.88,23.94,22.88,23.38,694000,5.84
NASDAQ,DPTR,2005-01-25,13.49,14.22,13.49,14.21,284500,14.21
NASDAQ,DPTR,1998-06-01,3.78,3.78,3.78,3.78,1700,3.78
NASDAQ,DGLY,2009-03-02,3.32,3.35,3.25,3.33,54100,3.33
NASDAQ,DORM,2004-01-13,15.68,15.68,15.68,15.68,7000,7.84
NASDAQ,DDDC,2009-09-01,0.21,0.26,0.21,0.24,329900,0.24
NASDAQ,DISH,1998-12-07,41.25,41.62,40.25,41.56,4007200,4.54
NASDAQ,DHFT,2001-04-19,14.38,14.38,14.31,14.35,5400,6.88
NASDAQ,DHFT,2009-07-29,6.69,6.69,6.52,6.64,5600,6.36
NASDAQ,DUCK,2004-10-13,16.34,16.34,16.34,16.34,1000,16.34
NASDAQ,DRCO,1988-10-28,6.68,7.18,6.68,6.93,8800,5.72
NASDAQ,DGICA,2003-11-14,19.50,19.50,19.15,19.19,8500,9.36
NASDAQ,DIGA,1999-12-13,7.06,8.78,6.81,8.00,83400,640.00
NASDAQ,DJCO,2006-12-15,41.31,41.31,41.31,41.31,000,41.31
NASDAQ,DDMX,1998-01-28,10.75,11.12,10.50,10.63,22200,10.63
NASDAQ,DSCO,2000-08-03,4.50,4.50,4.06,4.19,21600,4.19
NASDAQ,DORM,1998-08-24,10.19,10.23,10.19,10.23,14200,5.12
NASDAQ,DECK,2006-02-10,31.96,32.50,31.30,32.41,209600,32.41
NASDAQ,DRAD,2004-12-08,8.25,8.25,7.60,7.73,97600,7.73
NASDAQ,DARA,2002-11-12,1.06,1.18,1.00,1.05,300,42.00
NASDAQ,DCOM,1996-10-18,12.97,13.09,12.73,12.97,111000,2.54
NASDAQ,DLTR,2009-05-08,43.85,43.87,41.66,42.36,1752600,42.36
NASDAQ,DYII,2007-07-24,7.20,7.64,6.92,7.10,248300,7.10
NASDAQ,DANKY,2000-10-04,1.16,1.19,1.06,1.09,1707000,1.09
NASDAQ,DROOY,1999-06-07,1.81,1.88,1.72,1.88,59700,17.95
NASDAQ,DYNT,2005-01-12,1.66,1.66,1.60,1.64,53000,1.64
NASDAQ,DXYN,1994-05-12,9.11,9.35,9.11,9.35,5700,8.96
NASDAQ,DTPI,2002-08-22,3.63,3.95,3.25,3.26,537400,2.66
NASDAQ,DBRN,1998-06-26,24.62,25.12,24.50,25.00,444000,6.25
NASDAQ,DWSN,1999-01-29,6.88,6.88,6.62,6.62,47100,6.62
NASDAQ,DDIC,2004-01-20,18.50,19.45,18.50,19.00,193900,133.00
NASDAQ,DFR,2005-11-21,13.45,13.45,13.26,13.44,9800,91.24
NASDAQ,DISH,2004-08-19,30.67,31.56,30.54,31.35,1980300,27.38
NASDAQ,DYNT,1996-12-30,0.91,0.97,0.91,0.94,6300,0.94
NASDAQ,DORM,2001-06-12,3.80,3.80,3.80,3.80,000,1.90
NASDAQ,DBRN,2009-11-23,21.83,22.10,21.72,22.07,1539500,22.07
NASDAQ,DMLP,2005-09-12,27.84,28.11,27.75,28.00,17200,18.33
NASDAQ,DECK,1996-02-21,6.38,6.75,6.13,6.13,7600,6.13
NASDAQ,DEST,2003-02-26,31.08,31.23,30.27,30.28,27300,30.28
NASDAQ,DXYN,1992-07-30,12.27,12.27,11.81,12.04,6400,11.12
NASDAQ,DHIL,1997-11-06,9.00,9.00,8.42,9.00,25200,38.77
NASDAQ,DEST,1999-12-30,9.75,11.75,9.75,11.75,11600,11.75
NASDAQ,DRYS,2007-09-25,84.86,88.90,82.39,87.60,1955700,85.70
NASDAQ,DJCO,1993-08-27,13.75,13.75,13.50,13.50,3000,13.50
NASDAQ,DORM,2007-09-21,14.02,14.08,13.89,14.08,8800,14.08
NASDAQ,DUCK,2002-10-29,9.50,9.50,9.49,9.50,1800,9.50
NASDAQ,DYII,2004-04-27,4.45,5.90,4.45,5.75,267400,5.75
NASDAQ,DFZ,2006-03-09,6.20,6.25,6.20,6.25,24300,5.96
NASDAQ,DECK,2000-12-07,4.31,4.50,4.31,4.44,4400,4.44
NASDAQ,DIET,2002-04-30,1.78,1.83,1.73,1.83,1000,1.83
NASDAQ,DFZ,2007-02-09,7.15,7.35,7.15,7.35,22300,7.01
NASDAQ,DJCO,2004-09-29,34.00,34.00,34.00,34.00,000,34.00
NASDAQ,DAVE,2001-12-05,6.92,6.99,6.70,6.78,35600,6.78
NASDAQ,DAVE,1997-01-31,8.87,8.87,8.38,8.62,28200,8.62
NASDAQ,DIOD,1999-11-12,14.13,14.94,14.00,14.75,153400,2.91
NASDAQ,DISH,1998-04-13,23.38,24.13,23.25,23.94,1698400,2.61
NASDAQ,DWCH,1996-10-03,8.00,8.25,7.87,8.12,64800,18.28
NASDAQ,DCOM,2005-09-20,14.99,15.10,14.70,14.82,205800,12.23
NASDAQ,DHFT,1997-02-07,13.67,13.67,13.47,13.47,15100,3.84
NASDAQ,DSCO,2003-07-18,7.13,7.70,6.80,7.51,150100,7.51
NASDAQ,DCAI,2007-09-21,9.66,9.83,9.26,9.38,8100,9.38
NASDAQ,DDIC,2004-08-19,6.08,6.37,5.80,5.89,10300,41.23
NASDAQ,DYAX,2006-11-17,2.97,3.02,2.92,3.02,221800,3.02
NASDAQ,DRAM,1996-10-11,7.81,8.13,7.81,8.13,117300,2.32
NASDAQ,DBLE,2003-01-13,5.92,6.02,5.92,5.95,10000,5.95
NASDAQ,DRRX,2009-04-14,2.40,2.46,2.25,2.30,156900,2.30
NASDAQ,DBTK,2008-11-19,6.97,6.97,6.50,6.53,156400,6.53
NASDAQ,DCTH,2003-03-27,1.24,1.40,1.23,1.23,2400,1.23
NASDAQ,DEAR,2009-05-20,2.25,2.25,2.12,2.12,900,2.12
NASDAQ,DBLE,2008-06-11,19.12,19.20,18.75,19.12,26100,19.12
NASDAQ,DISCB,2008-06-10,26.10,26.10,26.10,26.10,700,26.10
NASDAQ,DLPX,2003-10-02,3.47,3.47,3.41,3.42,1900,3.42
NASDAQ,DSWL,2002-07-23,11.00,13.20,11.00,12.75,5600,5.40
NASDAQ,DYNT,1995-01-18,1.25,1.25,1.12,1.12,43700,1.12
NASDAQ,DDRX,2007-09-17,3.65,3.68,3.65,3.68,600,3.68
NASDAQ,DRCO,1991-05-28,4.70,4.70,4.70,4.70,700,3.88
NASDAQ,DSPG,1998-09-11,14.50,14.50,13.12,13.88,833000,6.15
NASDAQ,DRRX,2003-03-12,1.13,1.25,1.10,1.21,13600,1.21
NASDAQ,DRRX,2008-05-06,4.57,4.79,4.43,4.72,215700,4.72
NASDAQ,DTPI,2004-11-10,12.75,12.86,12.69,12.75,142800,10.42
NASDAQ,DSCO,2009-06-04,0.96,0.97,0.89,0.92,1995900,0.92
NASDAQ,DDMX,1998-09-29,9.38,9.38,8.50,8.50,8300,8.50
NASDAQ,DVAX,2009-12-23,1.40,1.45,1.40,1.44,191600,1.44
NASDAQ,DSCM,2002-03-12,2.64,2.68,2.53,2.60,88800,2.60
NASDAQ,DSPG,1996-11-20,8.37,9.00,8.37,8.62,225600,3.82
NASDAQ,DRCO,2001-05-03,8.90,8.90,8.80,8.90,8400,8.90
NASDAQ,DTPI,2000-01-04,73.81,76.00,66.62,73.25,522200,59.88
NASDAQ,DWCH,2007-04-02,2.89,2.89,2.87,2.87,3100,2.87
NASDAQ,DCOM,2008-10-02,16.15,16.55,15.91,16.11,163600,14.96
NASDAQ,DISK,1999-11-09,4.50,4.63,4.37,4.56,34300,4.56
NASDAQ,DGII,1999-12-27,10.84,10.88,10.63,10.69,75800,10.69
NASDAQ,DOVR,2009-04-17,1.98,1.98,1.98,1.98,000,1.98
NASDAQ,DARA,2002-06-06,1.55,1.55,1.40,1.50,500,60.00
NASDAQ,DELL,2001-03-09,25.44,25.50,22.87,23.37,47662700,23.37
NASDAQ,DWCH,2003-06-02,2.79,2.92,2.79,2.90,4400,1.45
NASDAQ,DIOD,2002-04-08,8.04,8.10,7.95,8.04,51300,2.38
NASDAQ,DORM,1994-10-26,6.50,7.00,6.38,6.38,106600,3.19
NASDAQ,DSTI,2007-09-05,4.29,4.29,4.07,4.15,177500,4.15
NASDAQ,DAKT,2004-07-16,24.56,24.65,24.13,24.33,212600,11.83
NASDAQ,DCTH,2004-12-09,2.60,3.12,2.60,3.00,759400,3.00
NASDAQ,DGAS,1993-07-30,19.50,20.25,19.50,20.00,10900,7.77
NASDAQ,DNEX,1997-12-11,51.75,51.75,48.50,50.25,49200,25.12
NASDAQ,DINE,1996-04-04,8.05,8.29,8.05,8.05,5500,20.29
NASDAQ,DWSN,2007-01-25,33.68,33.78,32.95,33.08,76800,33.08
NASDAQ,DRAD,2007-11-30,3.56,3.59,3.44,3.58,12800,3.58
NASDAQ,DMLP,2008-01-04,19.90,20.45,19.70,20.30,36200,16.46
NASDAQ,DLIA,2009-05-15,1.96,2.06,1.89,2.03,70600,2.03
NASDAQ,DLTR,2006-06-29,26.07,26.25,25.54,26.01,2058500,26.01
NASDAQ,DGICA,2008-06-30,16.89,17.20,15.77,15.87,59800,15.10
NASDAQ,DISH,1996-02-27,34.25,34.75,33.25,34.63,1102400,3.78
NASDAQ,DWCH,1993-04-19,2.56,2.56,2.37,2.37,8200,5.34
NASDAQ,DSWL,2008-10-22,3.00,3.00,2.84,2.84,16700,2.69
NASDAQ,DCGN,2005-10-10,8.10,8.13,7.91,7.99,432000,7.99
NASDAQ,DWCH,1993-08-12,1.75,1.75,1.62,1.75,5200,3.94
NASDAQ,DXPE,2000-03-30,3.50,3.50,3.38,3.38,14600,1.69
NASDAQ,DAVE,1999-08-17,2.27,2.28,2.06,2.25,68100,2.25
NASDAQ,DASTY,2007-04-26,55.19,55.25,54.45,54.84,34500,52.95
NASDAQ,DCTH,2007-10-02,3.45,3.56,3.36,3.50,58700,3.50
NASDAQ,DDMX,2004-04-01,14.18,15.00,14.15,14.28,248200,14.28
NASDAQ,DPTR,1996-05-02,6.00,6.25,6.00,6.25,61900,6.25
NASDAQ,DINE,1999-06-15,3.37,3.44,3.37,3.44,700,8.75
NASDAQ,DGICA,2004-05-03,21.70,21.70,20.50,21.00,8700,10.35
NASDAQ,DCTH,2002-07-05,0.87,0.87,0.82,0.82,2700,0.82
NASDAQ,DRRX,2001-07-06,11.85,12.05,11.84,11.95,55800,11.95
NASDAQ,DROOY,1999-06-16,1.81,1.81,1.72,1.72,27100,16.46
NASDAQ,DGIT,2006-02-10,0.60,0.60,0.55,0.56,26500,5.60
NASDAQ,DANKY,2007-04-25,1.08,1.10,1.06,1.06,190500,1.06
NASDAQ,DRAM,2001-10-26,5.75,5.79,5.65,5.79,12900,4.96
NASDAQ,DPTR,2003-05-12,4.15,4.20,4.03,4.12,38900,4.12
NASDAQ,DCOM,2009-03-17,9.22,9.30,8.89,9.07,342300,8.60
NASDAQ,DDMX,1999-01-26,4.00,4.12,3.84,3.94,60700,3.94
NASDAQ,DEIX,2006-12-29,11.47,11.51,11.28,11.45,73800,11.45
NASDAQ,DARA,1996-06-11,15.25,15.25,14.00,14.50,2600,5800.00
NASDAQ,DANKY,2003-01-29,4.95,5.20,4.93,4.93,813900,4.93
NASDAQ,DIGA,2002-01-18,0.39,0.40,0.38,0.40,14200,32.00
NASDAQ,DRAM,1992-10-12,5.50,5.75,5.50,5.62,19500,1.61
NASDAQ,DEIX,2007-10-02,3.98,4.09,3.82,4.08,117000,4.08
NASDAQ,DJCO,2004-02-05,36.24,36.24,36.24,36.24,000,36.24
NASDAQ,DFR,2008-10-28,2.94,2.94,2.36,2.43,62400,2.43
NASDAQ,DGICB,1993-08-26,16.00,16.00,16.00,16.00,700,3.35
NASDAQ,DYII,2006-01-19,3.07,3.10,2.90,2.90,4800,2.90
NASDAQ,DBLE,2003-01-14,5.86,6.13,5.86,6.06,46800,6.06
NASDAQ,DBRN,2005-11-14,28.53,28.92,28.28,28.37,406600,14.19
NASDAQ,DTPI,1998-03-17,21.50,21.50,20.75,21.06,24200,11.48
NASDAQ,DUSA,1998-12-30,6.62,6.75,6.38,6.75,47200,6.75
NASDAQ,DWCH,2001-11-16,2.20,2.20,2.08,2.15,6000,1.08
NASDAQ,DFZ,2009-09-28,7.85,8.19,7.85,7.92,2900,7.88
NASDAQ,DUSA,2008-10-01,1.18,1.25,1.18,1.24,51400,1.24
NASDAQ,DDMX,2008-08-22,29.26,29.50,28.85,29.42,37800,29.42
NASDAQ,DASTY,2004-12-27,50.30,50.84,50.30,50.49,29800,47.77
NASDAQ,DYII,2000-06-16,7.31,7.31,7.25,7.25,1000,3.62
NASDAQ,DISH,2006-07-12,30.34,30.59,30.34,30.49,1918800,27.45
NASDAQ,DISH,2005-02-01,30.54,30.70,30.31,30.41,1715400,27.37
NASDAQ,DEPO,2006-04-11,6.17,6.40,6.17,6.33,247200,6.33
NASDAQ,DLPX,2007-06-13,1.16,1.17,1.11,1.11,22600,1.11
NASDAQ,DEPO,2005-07-18,4.60,4.67,4.44,4.49,193700,4.49
NASDAQ,DNEX,2009-07-02,61.06,61.90,59.62,60.03,57200,60.03
NASDAQ,DXYN,1994-04-14,8.59,9.31,8.59,9.07,10700,8.64
NASDAQ,DGICA,2008-04-28,16.99,17.06,16.84,16.94,9100,16.02
NASDAQ,DHFT,1997-02-05,12.90,14.05,12.90,13.67,89700,3.90
NASDAQ,DAIO,1990-06-25,3.25,3.38,3.25,3.38,54300,3.38
NASDAQ,DWMT,2008-11-03,9.29,9.29,9.29,9.29,000,9.29
NASDAQ,DEIX,2008-05-05,1.94,1.95,1.92,1.93,28100,1.93
NASDAQ,DIVX,2008-11-19,4.30,4.62,4.15,4.39,672400,4.39
NASDAQ,DNBF,2002-01-11,19.20,19.20,19.20,19.20,000,12.24
NASDAQ,DEST,1998-03-31,8.00,8.00,8.00,8.00,200,8.00
NASDAQ,DELL,1991-08-05,30.00,30.75,29.62,30.75,37392000,0.32
NASDAQ,DENN,2004-02-03,0.48,0.48,0.48,0.48,24600,0.48
NASDAQ,DTLK,2006-02-10,4.78,4.78,4.38,4.47,31000,4.47
NASDAQ,DAKT,2004-08-12,24.18,24.27,22.82,23.19,114000,11.28
NASDAQ,DGII,2000-06-06,5.50,6.00,5.00,5.81,121300,5.81
NASDAQ,DNDN,2009-05-08,19.29,19.76,19.15,19.24,8210900,19.24
NASDAQ,DRAM,1999-07-07,10.38,10.38,10.00,10.25,9400,5.86
NASDAQ,DSWL,2005-01-03,24.80,24.80,24.65,24.67,27300,11.68
NASDAQ,DMLP,2008-12-19,16.57,17.24,16.28,16.69,48900,15.24
NASDAQ,DHIL,1999-07-01,4.37,4.50,4.37,4.37,4900,18.85
NASDAQ,DGAS,1999-11-04,15.75,15.75,15.25,15.25,900,8.81
NASDAQ,DEST,2001-10-01,8.99,8.99,8.99,8.99,000,8.99
NASDAQ,DGICA,2006-09-07,18.32,19.49,18.13,19.49,195200,17.86
NASDAQ,DTV,2006-07-10,16.58,16.73,16.47,16.52,2549900,16.52
NASDAQ,DSPG,2007-12-07,13.59,13.69,13.37,13.42,167200,13.42
NASDAQ,DMLP,2003-10-17,17.92,17.97,17.68,17.75,10600,9.82
NASDAQ,DGLY,2008-06-13,9.22,9.28,8.85,8.86,163700,8.86
NASDAQ,DWSN,2001-10-18,8.74,8.85,8.74,8.85,800,8.85
NASDAQ,DARA,1996-11-11,9.75,9.75,9.25,9.37,200,3750.00
NASDAQ,DRRX,2003-06-12,3.99,3.99,2.52,2.52,653400,2.52
NASDAQ,DLPX,1992-06-05,2.50,2.50,2.25,2.38,3800,2.38
NASDAQ,DTPI,1997-12-24,13.50,13.75,13.50,13.75,8700,7.49
NASDAQ,DUCK,2009-03-19,9.02,9.81,9.00,9.11,2200,9.11
NASDAQ,DYII,2001-03-09,29.62,29.88,29.00,29.12,23200,14.56
NASDAQ,DISCA,2008-10-20,12.91,13.61,12.61,13.61,1088100,13.61
NASDAQ,DMND,2007-11-30,19.80,20.79,19.01,20.01,125800,19.69
NASDAQ,DLTR,2005-11-15,24.09,24.19,23.48,23.66,1212400,23.66
